0061,08.09.2010,39,43,21,35,06,49
0062,11.09.2010,26,40,49,10,02,09
0063,13.09.2010,08,13,29,09,07,12
0064,15.09.2010,42,55,49,52,21,05
0065,18.09.2010,08,34,13,16,54,12
0066,20.09.2010,39,48,41,07,33,26
0067,22.09.2010,49,36,46,05,50,18
0068,25.09.2010,49,18,46,38,10,50
0069,27.09.2010,04,51,42,31,02,24
0070,29.09.2010,26,34,38,40,52,42
0071,02.10.2010,18,20,34,01,48,10
0072,04.10.2010,27,18,35,14,32,19
0073,06.10.2010,42,30,25,05,52,18
0074,09.10.2010,52,42,39,14,36,33
0075,11.10.2010,15,12,03,33,08,09
0076,13.10.2010,13,19,26,54,44,22
0077,16.10.2010,02,51,21,40,28,36
0078,18.10.2010,14,32,30,47,18,23
0079,20.10.2010,38,25,16,48,26,42
0080,23.10.2010,48,43,40,33,47,24
0081,25.10.2010,43,38,26,02,12,48
0082,27.10.2010,35,16,47,38,09,15
0083,30.10.2010,54,02,34,31,42,08
0084,01.11.2010,08,49,29,35,28,45
0085,03.11.2010,43,20,05,37,13,06
0086,06.11.2010,15,38,17,39,11,03
0087,08.11.2010,43,12,14,30,51,46
0088,10.11.2010,04,34,29,35,30,10
0089,13.11.2010,03,31,34,13,48,11
0090,15.11.2010,43,13,29,44,04,20
0091,17.11.2010,53,09,45,24,50,29
0092,20.11.2010,18,17,36,04,40,13
0093,24.11.2010,04,41,40,55,42,45
0094,22.11.2010,22,25,17,50,19,37
0095,27.11.2010,22,55,51,14,54,45
0096,29.11.2010,11,16,42,47,31,37
0097,01.12.2010,33,05,03,40,21,55
0098,04.12.2010,38,45,36,13,24,28
0099,06.12.2010,30,28,40,49,07,01
0100,08.12.2010,07,10,26,43,04,31
0101,11.12.2010,50,38,17,11,03,04
0102,13.12.2010,30,37,28,24,23,19
0103,15.12.2010,28,20,18,17,31,16
0104,18.12.2010,45,13,44,25,41,42
0105,20.12.2010,46,02,03,21,50,51
0106,22.12.2010,11,19,40,34,26,18
0107,27.12.2010,52,09,20,01,14,28
0108,29.12.2010,42,24,55,38,47,13
0109,03.01.2011,03,18,41,33,09,47
0110,05.01.2011,48,15,07,46,18,05
0111,08.01.2011,34,04,48,01,16,52
0112,10.01.2011,48,06,46,51,20,08
0113,12.01.2011,14,29,02,49,47,23
0114,15.01.2011,05,51,12,25,54,33
0115,17.01.2011,22,31,10,49,07,39
0116,19.01.2011,06,54,26,04,43,38
0117,22.01.2011,51,38,22,26,07,52
0118,24.01.2011,06,17,41,31,47,29
0119,26.01.2011,21,09,55,12,28,36
0120,29.01.2011,53,24,01,51,44,10
0121,31.01.2011,33,20,30,39,17,50
0122,02.02.2011,18,05,55,38,19,07
0123,05.02.2011,28,53,30,41,09,39
0124,07.02.2011,42,11,47,03,45,22
0125,09.02.2011,24,30,54,16,22,40
0126,12.02.2011,32,26,34,35,43,49
0127,14.02.2011,32,14,44,37,55,46
0128,16.02.2011,18,20,07,05,10,12
0129,19.02.2011,04,41,49,29,18,33
0130,21.02.2011,13,30,41,33,10,25
0131,23.02.2011,12,50,35,05,24,01
0132,26.02.2011,52,44,08,22,51,47
0133,28.02.2011,41,14,51,29,54,32
0134,02.03.2011,26,48,39,50,29,47
0135,05.03.2011,19,53,42,54,31,05
0136,07.03.2011,31,26,51,02,35,55
0137,09.03.2011,01,22,26,32,43,31
0138,12.03.2011,25,12,17,16,54,19
0139,14.03.2011,37,29,26,12,06,35
0140,16.03.2011,28,18,27,09,50,46
0141,19.03.2011,17,55,09,39,07,34
0142,21.03.2011,53,15,12,07,08,32
0143,23.03.2011,53,52,36,48,45,29
0144,26.03.2011,02,34,44,01,09,13
0145,28.03.2011,55,46,16,43,45,01
0146,30.03.2011,50,18,35,02,14,45
0147,02.04.2011,44,07,41,42,37,04
0148,04.04.2011,33,06,25,55,05,48
0149,06.04.2011,04,20,41,18,07,27
0150,09.04.2011,36,24,05,21,47,04
0151,11.04.2011,06,15,08,39,37,24
0152,13.04.2011,03,29,23,22,35,54
0153,16.04.2011,09,20,18,48,51,36
0154,18.04.2011,25,15,18,34,39,29
0155,20.04.2011,45,35,20,05,16,26
0156,25.04.2011,38,10,49,40,09,26
0157,27.04.2011,43,49,53,44,37,23
0158,30.04.2011,24,25,48,34,03,23
0159,02.05.2011,02,01,15,24,36,08
0160,04.05.2011,06,24,53,36,11,27
0161,07.05.2011,06,51,55,50,39,41
0162,09.05.2011,41,51,55,49,39,52
0163,11.05.2011,16,18,07,06,35,24
0164,14.05.2011,35,19,51,12,25,09
0165,16.05.2011,31,16,54,42,40,08
0166,18.05.2011,21,34,54,43,28,19
0167,21.05.2011,10,21,51,37,25,09
0168,23.05.2011,25,37,40,26,07,28
0169,25.05.2011,42,19,30,41,12,52
0170,28.05.2011,01,22,27,49,41,43
0171,30.05.2011,32,44,23,13,49,06
0172,01.06.2011,09,05,26,30,19,45
0173,04.06.2011,22,46,26,35,19,55
0174,06.06.2011,29,01,47,39,31,20
0175,08.06.2011,28,19,40,55,21,46
0176,11.06.2011,02,19,25,29,18,12
0177,13.06.2011,54,30,20,37,53,40
0178,15.06.2011,43,50,12,07,10,40
0179,18.06.2011,02,26,54,06,40,30
0180,20.06.2011,17,05,27,39,36,35
0181,22.06.2011,36,26,29,12,25,52
0182,25.06.2011,13,45,38,43,21,53
0183,27.06.2011,18,22,44,53,29,13
0184,29.06.2011,03,18,30,40,06,29
0185,02.07.2011,02,33,55,17,03,43
0186,04.07.2011,55,18,14,37,35,36
0187,06.07.2011,10,45,41,02,06,55
0188,09.07.2011,51,28,03,38,16,42
0189,11.07.2011,01,53,14,51,25,26
0190,13.07.2011,02,25,45,28,24,21
0191,16.07.2011,05,18,10,36,22,04
0192,18.07.2011,46,34,02,55,48,14
0193,20.07.2011,12,33,26,49,45,27
0194,23.07.2011,24,42,29,20,33,49
0195,25.07.2011,42,09,52,51,44,17
0196,27.07.2011,12,25,07,23,45,39
0197,30.07.2011,29,05,34,03,25,12
0198,01.08.2011,31,24,44,07,11,52
0199,03.08.2011,32,38,11,25,12,40
0200,06.08.2011,10,25,04,40,34,44
0201,08.08.2011,02,34,04,39,10,21
0202,10.08.2011,16,52,22,26,18,29
0203,13.08.2011,31,09,29,30,37,17
0204,15.08.2011,39,17,07,06,31,26
0205,17.08.2011,55,47,24,20,39,37
0206,20.08.2011,12,29,19,55,30,26
0207,22.08.2011,31,17,11,18,22,44
0208,24.08.2011,09,01,06,40,16,35
0209,27.08.2011,35,24,17,13,26,32
0210,29.08.2011,32,04,46,28,20,12
0211,31.08.2011,40,07,16,17,30,31
0212,03.09.2011,18,40,06,54,08,22
0213,05.09.2011,46,15,08,07,39,54
0214,07.09.2011,54,52,46,25,49,23
0215,10.09.2011,17,30,22,37,14,47
0216,12.09.2011,08,50,36,28,15,10
0217,14.09.2011,29,01,35,52,11,31
0218,17.09.2011,35,51,54,39,50,12
0219,19.09.2011,32,01,09,50,23,31
0220,21.09.2011,14,54,28,32,02,39
0221,24.09.2011,43,36,18,25,21,33
0222,26.09.2011,46,39,02,47,48,34
0223,28.09.2011,27,12,07,28,08,21
0224,01.10.2011,55,27,21,17,51,13
0225,03.10.2011,29,18,19,06,39,52
0226,05.10.2011,26,28,29,36,11,47
0227,08.10.2011,54,53,52,17,43,46
0228,10.10.2011,50,55,43,45,34,40
0229,12.10.2011,51,45,52,23,30,54
0230,15.10.2011,47,19,41,16,29,30
0231,17.10.2011,47,34,19,29,28,04
0232,19.10.2011,43,28,49,20,01,03
0233,22.10.2011,12,32,19,21,11,24
0234,24.10.2011,52,44,49,35,34,26
0235,26.10.2011,23,47,02,26,05,30
0236,29.10.2011,10,18,46,02,15,22
0237,31.10.2011,55,34,45,22,31,33
0238,02.11.2011,01,22,55,25,23,15
0239,05.11.2011,41,40,35,14,03,34
0240,07.11.2011,53,05,34,51,23,07
0241,09.11.2011,46,12,36,08,30,55
0242,12.11.2011,22,06,24,46,20,05
0243,14.11.2011,22,23,12,28,40,31
0244,16.11.2011,49,15,34,55,47,26
0245,19.11.2011,05,53,17,54,15,02
0246,21.11.2011,08,28,20,19,48,33
0247,23.11.2011,49,37,30,54,48,13
0248,26.11.2011,09,55,02,28,17,13
0249,28.11.2011,01,55,11,03,27,49
0250,30.11.2011,54,34,21,39,51,55
0251,03.12.2011,03,29,47,24,52,31
0252,05.12.2011,48,55,17,04,02,27
0253,07.12.2011,39,06,18,12,14,03
0254,10.12.2011,17,53,42,48,40,55
0255,12.12.2011,48,27,38,10,24,01
0256,14.12.2011,10,11,40,18,55,06
0257,17.12.2011,47,09,08,17,15,26
0258,19.12.2011,55,30,03,06,01,04
0259,21.12.2011,31,36,50,05,51,49
0260,24.12.2011,07,30,51,45,38,55
0261,26.12.2011,27,26,03,22,20,44
0262,28.12.2011,24,01,31,04,29,18
0263,31.12.2011,22,50,26,41,51,07
0264,02.01.2012,44,14,51,52,39,08
0265,04.01.2012,04,52,11,20,46,01
0266,07.01.2012,53,30,15,51,01,33
0267,09.01.2012,46,11,28,43,26,47
0268,11.01.2012,48,54,55,34,06,14
0269,14.01.2012,20,32,18,42,27,47
0270,16.01.2012,45,52,51,46,53,33
0271,18.01.2012,18,37,54,03,24,53
0272,21.01.2012,13,25,52,37,41,51
0273,23.01.2012,15,52,33,31,40,06
0274,25.01.2012,50,29,26,40,32,18
0275,28.01.2012,19,07,09,36,20,29
0276,30.01.2012,12,29,22,39,23,34
0277,01.02.2012,12,15,10,46,01,18
0278,04.02.2012,48,04,07,16,09,01
0279,06.02.2012,20,37,35,27,50,42
0280,08.02.2012,26,48,21,40,09,13
0281,11.02.2012,46,02,33,17,19,09
0282,13.02.2012,11,31,53,14,45,06
0283,15.02.2012,10,20,11,16,28,14
0284,18.02.2012,47,40,55,16,52,49
0285,20.02.2012,29,02,01,33,03,28
0286,22.02.2012,05,42,13,45,31,19
0287,25.02.2012,15,38,06,25,20,24
0288,27.02.2012,38,40,37,47,31,20
0289,29.02.2012,36,15,12,19,17,45
0290,03.03.2012,21,44,20,39,33,23
0291,05.03.2012,42,45,33,41,16,21
0292,07.03.2012,53,22,36,39,31,52
0293,10.03.2012,45,32,09,37,05,19
0294,12.03.2012,17,41,37,46,34,48
0295,14.03.2012,52,43,50,54,23,09
0296,17.03.2012,38,07,50,34,48,03
0297,19.03.2012,21,32,41,10,13,05
0298,21.03.2012,07,10,13,35,40,46
0299,24.03.2012,27,55,13,21,43,28
0300,26.03.2012,09,30,36,34,42,02
0301,28.03.2012,28,51,24,31,22,04
0302,31.03.2012,26,15,36,45,33,10
0303,02.04.2012,15,53,27,42,40,14
0304,04.04.2012,34,29,46,31,06,41
0305,09.04.2012,32,19,41,26,40,08
0306,11.04.2012,45,04,17,39,06,29
0307,14.04.2012,34,17,30,29,28,06
0308,16.04.2012,25,28,37,02,06,22
0309,18.04.2012,51,23,04,12,24,08
0310,21.04.2012,41,50,38,05,26,51
0311,23.04.2012,13,08,49,44,20,22
0312,25.04.2012,07,23,15,05,02,50
0313,28.04.2012,25,55,10,22,37,29
0314,30.04.2012,22,34,36,09,17,31
0315,02.05.2012,20,35,45,47,30,06
0316,05.05.2012,25,50,43,08,54,15
0317,07.05.2012,20,47,04,02,09,40
0318,09.05.2012,12,08,46,53,41,55
0319,12.05.2012,16,35,08,29,17,52
0320,14.05.2012,35,27,23,06,45,09
0321,16.05.2012,16,25,10,07,03,48
0322,19.05.2012,07,21,40,48,04,35
0323,21.05.2012,27,01,38,49,05,02
0324,23.05.2012,08,54,39,19,29,55
0325,26.05.2012,23,04,44,41,03,10
0326,28.05.2012,23,22,50,32,13,29
0327,30.05.2012,05,42,36,08,16,38
0328,02.06.2012,54,45,17,32,48,01
0329,04.06.2012,34,14,11,30,26,10
0330,06.06.2012,53,15,09,52,17,21
0331,09.06.2012,24,28,52,27,40,20
0332,11.06.2012,20,55,33,22,12,31
0333,13.06.2012,19,26,53,50,34,22
0334,16.06.2012,06,10,30,44,51,28
0335,18.06.2012,01,48,04,06,47,46
0336,20.06.2012,43,36,33,15,12,09
0337,23.06.2012,26,13,18,15,02,17
0338,25.06.2012,12,05,34,06,26,35
0339,27.06.2012,22,17,20,37,33,10
0340,30.06.2012,26,24,52,16,11,25
0341,02.07.2012,09,35,25,16,53,04
0342,04.07.2012,36,26,10,49,32,37
0343,07.07.2012,18,26,21,10,25,54
0344,09.07.2012,03,36,39,29,35,26
0345,11.07.2012,14,45,30,04,13,31
0346,14.07.2012,13,39,34,42,32,55
0347,16.07.2012,48,19,46,27,20,40
0348,18.07.2012,51,34,48,40,05,50
0349,21.07.2012,21,15,40,38,48,07
0350,23.07.2012,34,12,54,52,35,20
0351,25.07.2012,27,14,32,03,25,04
0352,28.07.2012,28,20,33,55,36,26
0353,30.07.2012,04,31,33,42,43,46
0354,01.08.2012,54,04,27,26,33,36
0355,04.08.2012,11,08,33,47,27,01
0356,06.08.2012,07,19,16,10,22,33
0357,08.08.2012,40,20,23,13,16,47
0358,11.08.2012,08,13,38,28,29,02
0359,13.08.2012,43,18,20,24,44,34
0360,15.08.2012,50,17,41,27,13,31
0361,18.08.2012,25,15,29,35,31,48
0362,20.08.2012,37,05,36,22,52,03
0363,22.08.2012,24,03,42,36,35,06
0364,25.08.2012,39,31,46,53,37,27
0365,27.08.2012,22,52,39,30,36,41
0366,29.08.2012,49,08,01,02,28,35
0367,01.09.2012,22,03,36,17,15,45
0368,03.09.2012,06,13,24,03,08,54
0369,05.09.2012,16,20,28,08,27,51
0370,08.09.2012,40,18,29,45,27,01
0371,10.09.2012,17,52,24,26,37,45
0372,12.09.2012,25,52,26,05,49,17
0373,15.09.2012,43,45,17,15,11,04
0374,17.09.2012,47,08,24,28,26,14
0375,19.09.2012,43,36,22,40,31,25
0376,22.09.2012,47,19,07,03,55,29
0377,24.09.2012,12,17,23,44,51,25
0378,26.09.2012,27,54,44,21,48,55
0379,29.09.2012,13,05,22,06,49,24
0380,01.10.2012,35,06,26,13,21,22
0381,03.10.2012,39,54,44,29,25,30
0382,06.10.2012,08,54,01,49,27,42
0383,08.10.2012,07,01,14,32,52,31
0384,10.10.2012,49,40,02,47,37,28
0385,13.10.2012,27,52,53,20,29,15
0386,15.10.2012,34,54,08,25,07,47
0387,17.10.2012,08,38,30,37,25,06
0388,20.10.2012,37,38,24,33,35,32
0389,22.10.2012,24,48,09,02,39,19
0390,24.10.2012,36,45,20,49,54,51
0391,27.10.2012,43,29,52,21,08,10
0392,29.10.2012,46,37,21,11,01,42
0393,31.10.2012,37,38,29,34,35,50
0394,03.11.2012,25,26,28,34,19,30
0395,05.11.2012,12,31,30,27,06,36
0396,07.11.2012,05,52,39,17,21,48
0397,10.11.2012,19,49,54,53,22,47
0398,12.11.2012,40,51,26,21,45,53
0399,14.11.2012,29,30,14,28,07,25
0400,17.11.2012,49,04,25,19,43,01
0401,19.11.2012,15,45,31,11,36,18
0402,21.11.2012,03,19,11,26,25,28
0403,24.11.2012,42,04,27,53,45,54
0404,26.11.2012,28,52,05,04,41,27
0405,28.11.2012,17,50,55,14,29,06
0406,01.12.2012,24,09,33,11,43,14
0407,03.12.2012,50,08,29,07,55,01
0408,05.12.2012,50,49,13,44,43,26
0409,08.12.2012,11,18,04,36,39,46
0410,10.12.2012,21,13,52,25,10,38
0411,12.12.2012,47,17,26,35,52,32
0412,15.12.2012,21,23,18,24,35,13
0413,17.12.2012,37,14,40,21,24,27
0414,19.12.2012,52,23,12,22,34,48
0415,22.12.2012,42,30,39,46,37,33
0416,24.12.2012,36,08,42,41,29,07
0417,26.12.2012,18,51,03,54,09,37
0418,29.12.2012,31,36,48,09,46,52
0419,31.12.2012,45,01,11,42,36,23
0420,02.01.2013,16,33,22,41,06,25
0421,05.01.2013,55,38,13,28,41,39
0422,07.01.2013,08,45,12,20,47,28
0423,09.01.2013,25,52,54,37,20,51
0424,12.01.2013,39,20,33,19,14,22
0425,14.01.2013,55,14,23,22,47,24
0426,16.01.2013,19,49,38,32,43,31
0427,19.01.2013,18,42,06,47,52,26
0428,21.01.2013,12,42,50,08,52,37
0429,23.01.2013,23,16,24,54,21,08
0430,26.01.2013,15,35,02,33,22,48
0431,28.01.2013,27,22,36,24,18,38
0432,30.01.2013,07,14,08,49,15,13
0433,02.02.2013,43,19,40,10,36,11
0434,04.02.2013,18,51,32,43,07,16
0435,06.02.2013,25,46,05,21,24,36
0436,09.02.2013,24,42,45,12,44,02
0437,11.02.2013,40,16,07,19,21,11
0438,13.02.2013,27,28,25,16,05,09
0439,16.02.2013,23,32,20,10,53,14
0440,18.02.2013,25,13,49,07,43,34
0441,20.02.2013,45,51,54,26,23,30
0442,23.02.2013,09,37,29,01,53,18
0443,25.02.2013,31,36,02,41,13,25
0444,27.02.2013,21,20,23,18,13,11
0445,02.03.2013,46,36,07,10,27,17
0446,04.03.2013,47,51,21,18,32,31
0447,06.03.2013,08,32,16,05,12,23
0448,09.03.2013,54,40,17,13,49,23
0449,11.03.2013,06,37,42,20,19,30
0450,13.03.2013,48,08,13,40,10,21
0451,16.03.2013,15,02,22,24,51,10
0452,18.03.2013,49,32,41,05,12,55
0453,20.03.2013,50,19,44,24,41,09
0454,23.03.2013,22,10,01,17,32,54
0455,25.03.2013,23,18,48,19,29,16
0456,27.03.2013,32,39,09,24,16,29
0457,01.04.2013,36,54,35,44,01,18
0458,03.04.2013,12,52,09,46,49,10
0459,06.04.2013,09,14,33,35,37,47
0460,08.04.2013,32,37,08,33,55,16
0461,10.04.2013,29,02,48,52,22,31
0462,13.04.2013,30,22,54,51,13,31
0463,15.04.2013,50,37,05,33,01,29
0464,17.04.2013,38,21,04,24,06,19
0465,20.04.2013,07,27,48,53,11,31
0466,22.04.2013,55,41,44,04,40,12
0467,24.04.2013,23,28,37,04,40,36
0468,27.04.2013,01,29,05,17,52,35
0469,29.04.2013,34,32,48,09,47,11
0470,01.05.2013,17,55,22,54,44,07
0471,04.05.2013,08,37,48,32,15,27
0472,06.05.2013,26,17,23,30,50,28
0473,08.05.2013,22,29,45,47,42,10
0474,11.05.2013,44,55,19,49,02,40
0475,13.05.2013,28,50,05,11,54,26
0476,15.05.2013,50,25,45,35,40,48
0477,18.05.2013,18,38,55,20,09,33
0478,20.05.2013,51,04,37,50,27,13
0479,22.05.2013,42,28,32,22,41,40
0480,25.05.2013,11,31,21,49,24,41
0481,27.05.2013,16,26,47,41,06,12
0482,29.05.2013,12,23,50,41,27,38
0483,01.06.2013,39,33,18,36,37,15
0484,03.06.2013,18,04,39,46,43,51
0485,05.06.2013,29,47,09,55,14,37
0486,08.06.2013,33,17,30,29,32,21
0487,10.06.2013,32,36,15,06,21,12
0488,12.06.2013,47,34,31,05,24,20
0489,15.06.2013,22,33,28,08,13,43
0490,17.06.2013,34,06,33,29,28,47
0491,19.06.2013,55,45,41,38,12,30
0492,22.06.2013,15,30,39,47,44,21
0493,24.06.2013,07,35,14,23,52,40
0494,26.06.2013,23,09,26,02,47,24
0495,29.06.2013,26,50,43,55,29,21
0496,01.07.2013,09,21,43,35,54,12
0497,03.07.2013,41,25,09,43,23,48
0498,06.07.2013,02,22,41,12,17,49
0499,08.07.2013,29,16,32,20,08,11
0500,10.07.2013,25,35,30,44,24,18
0501,13.07.2013,22,14,08,29,42,18
0502,15.07.2013,42,46,30,38,01,41
0503,17.07.2013,17,28,25,14,07,10
0504,20.07.2013,39,06,50,11,42,44
0505,22.07.2013,21,02,24,28,23,39
0506,24.07.2013,06,22,50,55,44,10
0507,27.07.2013,07,30,35,36,20,45
0508,29.07.2013,03,11,41,06,04,21
0509,31.07.2013,03,35,18,42,25,37
0510,03.08.2013,04,19,22,35,26,43
0511,05.08.2013,52,24,38,18,01,31
0512,07.08.2013,10,52,06,02,08,44
0513,10.08.2013,51,30,42,32,43,09
0514,12.08.2013,24,45,06,25,21,18
0515,14.08.2013,19,14,07,53,06,38
0516,17.08.2013,01,35,27,13,09,07
0517,19.08.2013,51,30,25,16,11,52
0518,21.08.2013,34,25,03,28,01,16
0519,24.08.2013,27,55,29,07,24,31
0520,26.08.2013,33,55,21,52,12,38
0521,28.08.2013,10,50,28,25,34,37
0522,31.08.2013,55,26,03,40,25,21
0523,02.09.2013,26,25,51,36,41,27
0524,04.09.2013,45,29,16,47,20,41
0525,07.09.2013,39,12,38,23,11,40
0526,09.09.2013,30,03,33,32,36,18
0527,11.09.2013,47,05,07,54,25,02
0528,14.09.2013,52,14,32,44,08,13
0529,16.09.2013,46,55,04,38,22,42
0530,18.09.2013,50,52,10,28,34,05
0531,21.09.2013,48,52,35,34,29,55
0532,23.09.2013,11,21,14,24,28,30
0533,25.09.2013,28,18,29,39,45,15
0534,28.09.2013,50,44,20,31,26,45
0535,30.09.2013,04,41,46,19,17,52
0536,02.10.2013,22,07,09,21,13,18
0537,05.10.2013,17,18,07,47,03,31
0538,07.10.2013,53,01,37,14,38,07
0539,09.10.2013,51,09,42,27,05,31
0540,12.10.2013,11,48,01,13,10,42
0541,14.10.2013,17,51,14,55,32,07
0542,16.10.2013,14,45,31,04,47,49
0543,19.10.2013,15,38,26,21,18,39
0544,21.10.2013,16,54,29,15,44,43
0545,23.10.2013,26,06,37,34,28,40
0546,26.10.2013,46,02,04,30,22,33
0547,28.10.2013,10,36,48,41,40,23
0548,30.10.2013,23,24,47,43,53,07
0549,02.11.2013,06,34,38,20,49,13
0550,04.11.2013,26,47,50,48,28,55
0551,06.11.2013,01,23,32,41,28,17
0552,09.11.2013,18,01,39,47,03,55
0553,11.11.2013,50,21,43,52,19,02
0554,13.11.2013,38,20,04,28,47,22
0555,16.11.2013,17,53,47,35,07,27
0556,18.11.2013,21,25,13,50,26,04
0557,20.11.2013,04,54,14,53,36,50
0558,23.11.2013,32,46,28,38,48,21
0559,25.11.2013,47,39,10,43,16,51
0560,27.11.2013,43,28,04,17,36,09
0561,30.11.2013,24,35,40,03,20,48
0562,02.12.2013,43,42,15,21,55,29
0563,04.12.2013,54,27,03,11,28,02
0564,07.12.2013,41,14,27,13,02,35
0565,09.12.2013,17,04,51,18,40,50
0566,11.12.2013,35,41,18,54,31,39
0567,14.12.2013,08,10,29,06,51,35
0568,16.12.2013,11,55,53,16,39,17
0569,18.12.2013,07,20,40,01,31,21
0570,21.12.2013,09,49,14,03,23,35
0571,23.12.2013,40,24,08,48,35,09
0572,28.12.2013,35,42,09,15,39,36
0573,30.12.2013,38,15,34,29,08,41
0574,04.01.2014,32,10,18,03,38,31
0575,06.01.2014,09,02,47,29,12,55
0576,08.01.2014,22,43,08,54,20,40
0577,11.01.2014,08,24,30,52,27,06
0578,13.01.2014,39,04,38,19,42,13
0579,15.01.2014,38,21,03,22,50,28
0580,18.01.2014,27,08,48,09,46,45
0581,20.01.2014,02,38,32,19,08,03
0582,22.01.2014,19,23,53,04,16,30
0583,25.01.2014,50,41,47,09,35,05
0584,27.01.2014,54,32,47,14,46,53
0585,29.01.2014,51,25,50,17,45,32
0586,01.02.2014,25,09,06,50,32,48
0587,03.02.2014,49,37,22,27,35,44
0588,05.02.2014,20,42,33,13,03,04
0589,08.02.2014,08,51,09,49,15,26
0590,10.02.2014,23,49,09,48,46,45
0591,12.02.2014,16,46,03,52,51,15
0592,15.02.2014,08,03,19,13,42,01
0593,17.02.2014,45,21,39,16,24,27
0594,19.02.2014,18,23,09,07,14,13
0595,22.02.2014,08,51,11,48,34,10
0596,24.02.2014,03,27,52,02,26,43
0597,26.02.2014,54,17,28,55,23,05
0598,01.03.2014,55,21,37,48,14,47
0599,03.03.2014,42,47,43,48,52,17
0600,05.03.2014,26,34,36,27,45,39
0601,08.03.2014,11,21,07,20,54,26
0602,10.03.2014,33,51,42,27,32,43
0603,12.03.2014,08,44,01,54,30,05
0604,15.03.2014,46,40,55,32,02,03
0605,17.03.2014,08,29,17,51,26,32
0606,19.03.2014,47,03,50,43,20,51
0607,22.03.2014,36,06,21,30,11,25
0608,24.03.2014,43,31,33,04,07,42
0609,26.03.2014,18,53,38,09,14,23
0610,29.03.2014,40,41,24,09,34,21
0611,31.03.2014,05,44,29,30,48,20
0612,02.04.2014,33,03,35,31,19,38
0613,05.04.2014,52,34,29,14,38,05
0614,07.04.2014,39,21,42,28,05,27
0615,09.04.2014,52,15,25,55,23,31
0616,12.04.2014,16,13,30,41,44,46
0617,14.04.2014,02,24,06,17,11,14
0618,16.04.2014,28,41,12,29,11,01
0619,21.04.2014,36,46,52,47,45,43
0620,23.04.2014,40,39,35,36,29,55
0621,26.04.2014,36,50,52,45,14,44
0622,28.04.2014,20,21,30,48,16,44
0623,30.04.2014,13,51,50,09,15,40
0624,03.05.2014,42,02,09,38,45,34
0625,05.05.2014,16,34,26,42,06,52
0626,07.05.2014,53,21,30,15,14,31
0627,10.05.2014,44,40,45,25,21,55
0628,12.05.2014,53,27,14,08,02,54
0629,14.05.2014,50,45,14,36,52,48
0630,17.05.2014,16,42,29,24,27,12
0631,19.05.2014,46,45,32,23,37,47
0632,21.05.2014,54,23,09,52,32,17
0633,24.05.2014,39,54,48,34,17,04
0634,26.05.2014,39,49,14,20,29,23
0635,28.05.2014,07,34,05,48,51,06
0636,31.05.2014,07,46,22,40,12,38
